,Unnamed: 0,Cd,name,num_Movie,filmos,num_Movie_edited,difference
11025,11025,20383977,김진홍,1,['윤시내가 사라졌다'],1,0
11026,11026,20383994,신락숙,1,['윤시내가 사라졌다'],1,0
11027,11027,20366180,임찬상,1,['윤시내가 사라졌다'],1,0
11028,11028,10029970,방은희,1,['윤시내가 사라졌다'],1,0
11029,11029,20383996,권준기,1,['윤시내가 사라졌다'],1,0
11030,11030,20383997,윤시내,1,['윤시내가 사라졌다'],1,0
11031,11031,20373836,홍예지,1,['이공삼칠'],1,0
11032,11032,20132741,신은정,1,['이공삼칠'],1,0
11033,11033,10089504,홍서준,4,"['이공삼칠', '더 킬러: 죽어도 되는 아이', '대무가', '자백']",4,0
11034,11034,20329180,김소민,2,"['이공삼칠', '마녀(魔女) Part2. The Other One']",2,0
11035,11035,20364834,박현서,1,['이공삼칠'],1,0
11036,11036,20141104,권아름,1,['이공삼칠'],1,0
11037,11037,20164099,이윤경,1,['이공삼칠'],1,0
11038,11038,20370072,정지아,1,['이공삼칠'],1,0
11039,11039,20377494,김나영,1,['이공삼칠'],1,0
11040,11040,20380581,김지은,1,['이공삼칠'],1,0
11041,11041,10027996,바네사 파라디,1,['몬스터 싱어: 매직 인 파리'],1,0
11042,11042,10041256,아담 골드버그,1,['몬스터 싱어: 매직 인 파리'],1,0
11043,11043,10063487,제이 해링턴,1,['몬스터 싱어: 매직 인 파리'],1,0
11044,11044,10088316,숀 레넌,1,['몬스터 싱어: 매직 인 파리'],1,0
11045,11045,20218982,정주원,1,['몬스터 싱어: 매직 인 파리'],1,0
11046,11046,20268252,장예나,1,['몬스터 싱어: 매직 인 파리'],1,0
11047,11047,20383559,임승수,1,['브로커'],1,0
11048,11048,20383532,박지용,1,['브로커'],1,0
11049,11049,20383533,종호,1,['브로커'],1,0
11050,11050,20383534,정지우,1,['브로커'],1,0
11051,11051,20383560,류지안,1,['브로커'],1,0
11052,11052,20383535,윤슬,1,['브로커'],1,0
11053,11053,20383536,장혜민,1,['브로커'],1,0
11054,11054,20383562,최효상,1,['브로커'],1,0
11055,11055,20383563,강민지,1,['브로커'],1,0
11056,11056,20383564,양권석,1,['브로커'],1,0
11057,11057,20383538,이두석,2,"['브로커', '비상선언']",2,0
11058,11058,20383539,황도윤,1,['브로커'],1,0
11059,11059,20383540,김다나,1,['브로커'],1,0
11060,11060,20383565,김수현,1,['브로커'],1,0
11061,11061,20383541,배가진,1,['브로커'],1,0
11062,11062,20383542,김진아,2,"['브로커', '인생은 아름다워']",2,0
11063,11063,20375761,이가은혜,1,['브로커'],1,0
11064,11064,20382394,드완다 와이즈,1,['쥬라기 월드: 도미니언'],1,0
11065,11065,10074928,까뜨린느 프로,1,['베르네 부인의 장미정원'],1,0
11066,11066,20382949,신시아,1,['마녀(魔女) Part2. The Other One'],1,0
11067,11067,20112070,박은빈,1,['마녀(魔女) Part2. The Other One'],1,0
11068,11068,20382950,저스틴 하비,1,['마녀(魔女) Part2. The Other One'],1,0
11069,11069,20127912,이종석,2,"['마녀(魔女) Part2. The Other One', '데시벨']",2,0
11070,11070,20383518,서이라,1,['마녀(魔女) Part2. The Other One'],1,0
11071,11071,20383519,정라엘,1,['마녀(魔女) Part2. The Other One'],1,0
11072,11072,20383497,김기해,1,['마녀(魔女) Part2. The Other One'],1,0
11073,11073,20383598,장재영,1,['마녀(魔女) Part2. The Other One'],1,0
11074,11074,20373569,공경배,2,"['마녀(魔女) Part2. The Other One', '리멤버']",2,0
11075,11075,20383520,이선호,1,['마녀(魔女) Part2. The Other One'],1,0
11076,11076,20383498,이상렬,1,['마녀(魔女) Part2. The Other One'],1,0
11077,11077,20383499,조광욱,1,['마녀(魔女) Part2. The Other One'],1,0
11078,11078,20383500,조창원,1,['마녀(魔女) Part2. The Other One'],1,0
11079,11079,20383501,오원혁,1,['마녀(魔女) Part2. The Other One'],1,0
11080,11080,20379714,김벼리,1,['마녀(魔女) Part2. The Other One'],1,0
11081,11081,20193611,장지호,1,['마녀(魔女) Part2. The Other One'],1,0
11082,11082,20375446,임재춘,1,['재춘언니'],1,0
11083,11083,20375500,김경봉,1,['재춘언니'],1,0
11084,11084,20375501,이인근,1,['재춘언니'],1,0
11085,11085,20375502,장석천,1,['재춘언니'],1,0
11086,11086,10068576,존 햄,1,['탑건: 매버릭'],1,0
11087,11087,20240087,글렌 포웰,1,['탑건: 매버릭'],1,0
11088,11088,20383243,그렉 타잔 데이비스,1,['탑건: 매버릭'],1,0
11089,11089,10071516,찰스 파렐,1,['탑건: 매버릭'],1,0
11090,11090,10070288,장 루이자 켈리,1,['탑건: 매버릭'],1,0
11091,11091,20382893,대니 라미레즈,1,['탑건: 매버릭'],1,0
11092,11092,10089613,홍수아,1,['감동주의보'],1,0
11093,11093,20383287,최웅,1,['감동주의보'],1,0
11094,11094,10007610,남포동,1,['감동주의보'],1,0
11095,11095,10058297,이희구,1,['감동주의보'],1,0
11096,11096,20383731,김요한,1,['감동주의보'],1,0
11097,11097,10056892,이원장,2,"['감동주의보', '리미트']",2,0
11098,11098,20383732,김병호,1,['감동주의보'],1,0
11099,11099,20383710,아인,1,['감동주의보'],1,0
11100,11100,20383733,김도현,1,['감동주의보'],1,0
11101,11101,20383269,장차현실,1,['니얼굴'],1,0
11102,11102,10062110,정은혜,1,['니얼굴'],1,0
11103,11103,10057934,이토 아오이,1,['실종'],1,0
11104,11104,20383046,사토 지로,1,['실종'],1,0
11105,11105,20383031,시미즈 히로야,1,['실종'],1,0
11106,11106,20382951,최우성,1,['룸 쉐어링'],1,0
11107,11107,20383807,김강민,1,['룸 쉐어링'],1,0
11108,11108,20111316,이동규,1,['룸 쉐어링'],1,0
11109,11109,20381821,김솔비,1,['룸 쉐어링'],1,0
11110,11110,20220093,서현석,1,['룸 쉐어링'],1,0
11111,11111,20383789,최승윤,1,['룸 쉐어링'],1,0
11112,11112,20383808,남명지,1,['룸 쉐어링'],1,0
11113,11113,20383790,홍일승,1,['룸 쉐어링'],1,0
11114,11114,10029246,박주연,1,['룸 쉐어링'],1,0
11115,11115,20383791,서유나,1,['룸 쉐어링'],1,0
11116,11116,20366278,고영찬,1,['룸 쉐어링'],1,0
11117,11117,20383809,조석준,1,['룸 쉐어링'],1,0
11118,11118,20383810,김담로,1,['룸 쉐어링'],1,0
11119,11119,20363856,한연희,1,['룸 쉐어링'],1,0
11120,11120,20383740,양석희,1,['경아의 딸'],1,0
11121,11121,20383719,박혜진,1,['경아의 딸'],1,0
11122,11122,20383720,장호준,1,['경아의 딸'],1,0
11123,11123,20383741,유병훈,1,['경아의 딸'],1,0
11124,11124,20381454,이혜림,1,['경아의 딸'],1,0
11125,11125,20383721,방예인,1,['경아의 딸'],1,0
11126,11126,20383722,한서준,1,['경아의 딸'],1,0
11127,11127,20383742,이수아,1,['경아의 딸'],1,0
11128,11128,20368417,이천희,1,['경아의 딸'],1,0
11129,11129,20383743,변성범,1,['경아의 딸'],1,0
11130,11130,20383744,이지원,1,['경아의 딸'],1,0
11131,11131,20354796,금동호,1,['경아의 딸'],1,0
11132,11132,10060144,장리우,1,['경아의 딸'],1,0
11133,11133,20383723,권오성,1,['경아의 딸'],1,0
11134,11134,20383724,최혜영,1,['경아의 딸'],1,0
11135,11135,10079526,탕웨이,1,['헤어질 결심'],1,0
11136,11136,10004868,김신영,1,['헤어질 결심'],1,0
11137,11137,10071124,차서원,1,['헤어질 결심'],1,0
11138,11138,10072165,최대훈,1,['헤어질 결심'],1,0
11139,11139,20383600,곽은진,1,['헤어질 결심'],1,0
11140,11140,10061304,전성애,1,['헤어질 결심'],1,0
11141,11141,20294023,이경민,1,['헤어질 결심'],1,0
11142,11142,20383601,유다솜,1,['헤어질 결심'],1,0
11143,11143,20383611,김민준,1,['헤어질 결심'],1,0
11144,11144,20383612,김국진,1,['헤어질 결심'],1,0
11145,11145,20152980,김상현,1,['헤어질 결심'],1,0
11146,11146,20382880,예브게니 슈테판,1,['모어'],1,0
11147,11147,20385612,모지민,1,['모어'],1,0
11148,11148,20382915,샘 해밍턴,1,['극장판 윌벤져스 : 수상한 캠핑 대소동'],1,0
11149,11149,20248311,김가령,1,['극장판 윌벤져스 : 수상한 캠핑 대소동'],1,0
11150,11150,20068931,송준석,2,"['극장판 윌벤져스 : 수상한 캠핑 대소동', '극장판 헬로카봇: 수상한 마술단의 비밀']",2,0
11151,11151,20383848,최길용,1,['극장판 윌벤져스 : 수상한 캠핑 대소동'],1,0
11152,11152,20383830,이보용,1,['극장판 윌벤져스 : 수상한 캠핑 대소동'],1,0
11153,11153,20383831,이슬비,1,['극장판 윌벤져스 : 수상한 캠핑 대소동'],1,0
11154,11154,20383849,이상준,1,['극장판 윌벤져스 : 수상한 캠핑 대소동'],1,0
11155,11155,20382821,우디 노먼,1,['컴온 컴온'],1,0
11156,11156,10001011,가비 호프만,1,['컴온 컴온'],1,0
11157,11157,10007110,나카가와 안나,1,['큐어'],1,0
11158,11158,10086663,하기와라 마사토,1,['큐어'],1,0
11159,11159,20382996,이서영,1,['더 킬러: 죽어도 되는 아이'],1,0
11160,11160,20303289,브루스 칸,1,['더 킬러: 죽어도 되는 아이'],1,0
11161,11161,20384064,조한슬,1,['더 킬러: 죽어도 되는 아이'],1,0
11162,11162,20330133,김홍경,1,['더 킬러: 죽어도 되는 아이'],1,0
11163,11163,20378887,백진욱,1,['더 킬러: 죽어도 되는 아이'],1,0
11164,11164,20374642,박근형,1,['더 킬러: 죽어도 되는 아이'],1,0
11165,11165,20166807,김미소,1,['더 킬러: 죽어도 되는 아이'],1,0
11166,11166,10058198,이혜지,1,['더 킬러: 죽어도 되는 아이'],1,0
11167,11167,20145093,한정희,1,['더 킬러: 죽어도 되는 아이'],1,0
11168,11168,20376173,방병현,3,"['더 킬러: 죽어도 되는 아이', '한산: 용의 출현', '한산 리덕스']",3,0
11169,11169,20145991,고용석,1,['더 킬러: 죽어도 되는 아이'],1,0
11170,11170,20321863,이상엽,1,['더 킬러: 죽어도 되는 아이'],1,0
11171,11171,20135592,박준환,2,"['더 킬러: 죽어도 되는 아이', '시맨틱 에러: 더 무비']",2,0
11172,11172,10071209,차태현,1,['더 킬러: 죽어도 되는 아이'],1,0
11173,11173,20385190,박영운,1,['더 킬러: 죽어도 되는 아이'],1,0
11174,11174,10051235,올리비아 데종,1,['엘비스'],1,0
11175,11175,20180676,이도아,1,['뒤틀린 집'],1,0
11176,11176,20384052,이유정,1,['뒤틀린 집'],1,0
11177,11177,20382582,레게-장 페이지,1,['그레이 맨'],1,0
11178,11178,20170901,김우빈,1,['외계+인 1부'],1,0
11179,11179,20384288,김민준,1,['외계+인 1부'],1,0
11180,11180,10030398,백현주,2,"['외계+인 1부', '대무가']",2,0
11181,11181,20384267,조하이,1,['외계+인 1부'],1,0
11182,11182,20384268,김루아,1,['외계+인 1부'],1,0
11183,11183,20384269,박무염,1,['외계+인 1부'],1,0
11184,11184,20384289,송영광,1,['외계+인 1부'],1,0
11185,11185,20380967,김우현,3,"['외계+인 1부', '한산: 용의 출현', '한산 리덕스']",3,0
11186,11186,20384290,박인규,1,['외계+인 1부'],1,0
11187,11187,20384291,강정민,1,['외계+인 1부'],1,0
11188,11188,20111101,이병욱,1,['외계+인 1부'],1,0
11189,11189,20384270,장규식,1,['외계+인 1부'],1,0
11190,11190,20384271,전경희,1,['외계+인 1부'],1,0
11191,11191,20384292,강춘선,1,['외계+인 1부'],1,0
11192,11192,20384293,강차욱,1,['외계+인 1부'],1,0
11193,11193,20384272,김문조,1,['외계+인 1부'],1,0
11194,11194,20384294,조한길,1,['외계+인 1부'],1,0
11195,11195,20384273,류관후,1,['외계+인 1부'],1,0
11196,11196,10004244,김방선,1,['외계+인 1부'],1,0
11197,11197,10061413,전은미,2,"['외계+인 1부', '비상선언']",2,0
11198,11198,20384274,고유준,1,['외계+인 1부'],1,0
11199,11199,20384276,박래영,1,['외계+인 1부'],1,0
11200,11200,20365652,임보현,1,['외계+인 1부'],1,0
11201,11201,20367716,임우진,1,['외계+인 1부'],1,0
11202,11202,20384295,신혜지,1,['외계+인 1부'],1,0
11203,11203,20384277,김예주,1,['외계+인 1부'],1,0
11204,11204,20384278,이주혁,1,['외계+인 1부'],1,0
11205,11205,20364880,이수진,1,['외계+인 1부'],1,0
11206,11206,20379590,김승준,1,['외계+인 1부'],1,0
11207,11207,20375769,이동석,1,['외계+인 1부'],1,0
11208,11208,20384296,황인직,1,['외계+인 1부'],1,0
11209,11209,20384298,전원표,1,['외계+인 1부'],1,0
11210,11210,20384299,민새희,1,['외계+인 1부'],1,0
11211,11211,20384279,강한별,1,['외계+인 1부'],1,0
11212,11212,20384300,김솔로몬,2,"['외계+인 1부', '비상선언']",2,0
11213,11213,20384280,장석준,1,['외계+인 1부'],1,0
11214,11214,20384488,공지삵,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11215,11215,20171680,옥택연,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11216,11216,20385156,김대명,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11217,11217,20371194,정예훈,3,"['한산: 용의 출현', '정직한 후보2', '한산 리덕스']",3,0
11218,11218,20229218,김기호,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11219,11219,20142610,김기환,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11220,11220,20385173,김영탁,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11221,11221,20385174,김공,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11222,11222,20381806,정제우,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11223,11223,20132899,김현태,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11224,11224,20385175,김영찬,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11225,11225,20203230,곽민호,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11226,11226,20250669,정준화,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11227,11227,20384697,이의령,3,"['한산: 용의 출현', '비상선언', '한산 리덕스']",3,0
11228,11228,20157226,김태근,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11229,11229,20381998,이보영,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11230,11230,20385176,홍윤,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11231,11231,20385177,박선교,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11232,11232,20358660,서세명,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11233,11233,20385178,이진민,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11234,11234,20385179,남현우,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11235,11235,20367626,김현승,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11236,11236,20385180,양동혁,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11237,11237,20382433,한봄,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11238,11238,20385181,박재이,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11239,11239,20384481,김진희,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11240,11240,20385157,강리안,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11241,11241,20124881,강보라,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11242,11242,10006494,김효주,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11243,11243,20378439,한송희,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11244,11244,20159752,오지훈,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11245,11245,20376175,이루겸,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11246,11246,20358658,황성웅,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11247,11247,20385182,김이담,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11248,11248,20385183,김건보,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11249,11249,20385158,이동빈,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11250,11250,20385184,유건기,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11251,11251,20385185,최돈학,3,"['한산: 용의 출현', '올빼미', '한산 리덕스']",3,0
11252,11252,20375886,김현우,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11253,11253,20385159,윤상영,3,"['한산: 용의 출현', '동감', '한산 리덕스']",3,0
11254,11254,20374391,이건록,3,"['한산: 용의 출현', '육사오(6/45)', '한산 리덕스']",3,0
11255,11255,20385186,장한솔,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11256,11256,20385187,백태민,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11257,11257,20385160,손대민,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11258,11258,20385161,김무섭,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11259,11259,20385162,한동국,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11260,11260,20384611,황민혁,3,"['한산: 용의 출현', '육사오(6/45)', '한산 리덕스']",3,0
11261,11261,20385188,채강,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11262,11262,20385163,엄기영,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11263,11263,20385189,손수호,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11264,11264,20385164,민주호,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11265,11265,20383420,김형석,2,"['한산: 용의 출현', '한산 리덕스']",2,0
11266,11266,20249709,박혜영,3,"['한산: 용의 출현', '리멤버', '한산 리덕스']",3,0
11267,11267,20323596,허중회,1,['한산: 용의 출현'],1,0
11268,11268,10079091,타라지 P. 헨슨,1,['미니언즈2'],1,0
11269,11269,20383131,이토 마리카,1,['썸머 필름을 타고!'],1,0
11270,11270,20383122,카네코 다이치,1,['썸머 필름을 타고!'],1,0
11271,11271,20383123,카와이 유미,1,['썸머 필름을 타고!'],1,0
11272,11272,20383124,이노리 키라라,1,['썸머 필름을 타고!'],1,0
11273,11273,10051253,올리비에 그루너,1,['아이언 크로스: 노르망디 상륙작전'],1,0
11274,11274,10010976,데미안 샤파,1,['아이언 크로스: 노르망디 상륙작전'],1,0
11275,11275,20171222,임시완,1,['비상선언'],1,0
11276,11276,20384707,설인아,1,['비상선언'],1,0
11277,11277,20369637,이시원,1,['비상선언'],1,0
11278,11278,20364999,이일섭,1,['비상선언'],1,0
11279,11279,20384708,변우종,1,['비상선언'],1,0
11280,11280,20166541,채송아,1,['비상선언'],1,0
11281,11281,20158006,이수미,1,['비상선언'],1,0
11282,11282,20384709,황가희,1,['비상선언'],1,0
11283,11283,20384688,구유정,1,['비상선언'],1,0
11284,11284,20364743,이지윤,1,['비상선언'],1,0
11285,11285,20376698,박근홍,1,['비상선언'],1,0
11286,11286,20378374,조운,1,['비상선언'],1,0
11287,11287,20128490,윤민수,1,['비상선언'],1,0
11288,11288,20363834,신민경,1,['비상선언'],1,0
11289,11289,20384689,김지우,1,['비상선언'],1,0
11290,11290,20362630,정재혁,1,['비상선언'],1,0
11291,11291,20368674,박선임,1,['비상선언'],1,0
11292,11292,20384690,조범수,1,['비상선언'],1,0
11293,11293,20384691,문주연,1,['비상선언'],1,0
11294,11294,20368601,문아람,1,['비상선언'],1,0
11295,11295,20301189,성기윤,1,['비상선언'],1,0
11296,11296,20384710,손재협,1,['비상선언'],1,0
11297,11297,20384692,고용진,1,['비상선언'],1,0
11298,11298,20384693,조재룡,2,"['비상선언', '탄생']",2,0
11299,11299,20379701,민재경,1,['비상선언'],1,0
11300,11300,20384711,문병주,1,['비상선언'],1,0
11301,11301,20374326,이지수,1,['비상선언'],1,0
11302,11302,20366159,전두현,2,"['비상선언', '리멤버']",2,0
11303,11303,20143883,권혁,1,['비상선언'],1,0
11304,11304,20384712,전형재,1,['비상선언'],1,0
11305,11305,20376708,이하은,1,['비상선언'],1,0
11306,11306,20384694,신정아,1,['비상선언'],1,0
11307,11307,20384695,이기동,1,['비상선언'],1,0
11308,11308,20384713,고유찬,1,['비상선언'],1,0
11309,11309,20368845,서동복,3,"['비상선언', '공조2: 인터내셔날', '리멤버']",3,0
11310,11310,20384696,최백규,1,['비상선언'],1,0
11311,11311,20380618,성용훈,1,['비상선언'],1,0
11312,11312,20384698,민상철,1,['비상선언'],1,0
11313,11313,20384131,이동현,2,"['비상선언', '동감']",2,0
11314,11314,20384651,이유진,2,"['비상선언', '리미트']",2,0
11315,11315,20384714,오근욱,1,['비상선언'],1,0
11316,11316,20384715,제성,1,['비상선언'],1,0
11317,11317,20362916,윤선미,2,"['비상선언', '비상선언']",1,1
11318,11318,20318494,최현아,1,['비상선언'],1,0
11319,11319,20329456,조강연,1,['비상선언'],1,0
11320,11320,20320957,박주영,1,['비상선언'],1,0
11321,11321,20351479,송글송글,1,['비상선언'],1,0
11322,11322,20384699,류민하,1,['비상선언'],1,0
11323,11323,20384700,서혜윤,1,['비상선언'],1,0
11324,11324,20368872,기환,1,['비상선언'],1,0
11325,11325,20384716,강명헌,1,['비상선언'],1,0
11326,11326,20384701,신덕호,1,['비상선언'],1,0
11327,11327,20324194,옥윤중,1,['비상선언'],1,0
11328,11328,20384717,장서연,1,['비상선언'],1,0
11329,11329,20380619,김도원,2,"['비상선언', '올빼미']",2,0
11330,11330,20384179,김현정,1,['비상선언'],1,0
11331,11331,20384718,권일용,1,['비상선언'],1,0
11332,11332,20384719,김윤희,1,['비상선언'],1,0
11333,11333,20386794,정지영,1,['비상선언'],1,0
11334,11334,10033038,로리 키니어,1,['멘'],1,0
11335,11335,20228629,신원호,1,['육사오(6/45)'],1,0
11336,11336,20384587,남도윤,1,['육사오(6/45)'],1,0
11337,11337,20384580,배한솔,1,['육사오(6/45)'],1,0
11338,11338,10061798,정상철,1,['육사오(6/45)'],1,0
11339,11339,20377434,강길준,1,['육사오(6/45)'],1,0
11340,11340,20384581,김슬민,1,['육사오(6/45)'],1,0
11341,11341,20384582,오병곤,1,['육사오(6/45)'],1,0
11342,11342,20384583,박치우,1,['육사오(6/45)'],1,0
11343,11343,20384588,김백겸,1,['육사오(6/45)'],1,0
11344,11344,20384584,문경민,1,['육사오(6/45)'],1,0
11345,11345,20384585,박혁진,1,['육사오(6/45)'],1,0
11346,11346,20362793,유병수,1,['육사오(6/45)'],1,0
11347,11347,20384589,이태경,1,['육사오(6/45)'],1,0
11348,11348,20384590,윤지홍,1,['육사오(6/45)'],1,0
11349,11349,20384606,손경표,1,['육사오(6/45)'],1,0
11350,11350,20384591,최현태,1,['육사오(6/45)'],1,0
11351,11351,20384607,서한돌,1,['육사오(6/45)'],1,0
11352,11352,20384608,송호제,1,['육사오(6/45)'],1,0
11353,11353,20384609,신문선,1,['육사오(6/45)'],1,0
11354,11354,20384592,이수,1,['육사오(6/45)'],1,0
11355,11355,20384610,채원우,1,['육사오(6/45)'],1,0
11356,11356,20384593,황태훈,1,['육사오(6/45)'],1,0
11357,11357,20375697,서지원,1,['육사오(6/45)'],1,0
11358,11358,20366244,김재민,1,['육사오(6/45)'],1,0
11359,11359,20384594,이예진,1,['육사오(6/45)'],1,0
11360,11360,10029604,박희진,1,['육사오(6/45)'],1,0
11361,11361,20380437,메이슨 테임즈,1,['블랙폰'],1,0
11362,11362,10075795,키키 팰머,1,['놉'],1,0
11363,11363,20381587,마이클 윈콧,1,['놉'],1,0
11364,11364,20382042,브랜든 페레아,1,['놉'],1,0
11365,11365,20384470,유진주,1,['뿌까의 짜장면파티'],1,0
11366,11366,20384469,임종웅,1,['뿌까의 짜장면파티'],1,0
11367,11367,20384459,이은정,1,['뿌까의 짜장면파티'],1,0
11368,11368,20384471,박중언,1,['뿌까의 짜장면파티'],1,0
11369,11369,20384472,김기영,2,"['뿌까의 짜장면파티', '크리스마스 캐럴']",2,0
11370,11370,20384460,임재홍,1,['뿌까의 짜장면파티'],1,0
11371,11371,20384473,신지윤,1,['뿌까의 짜장면파티'],1,0
11372,11372,20384461,김민아,1,['뿌까의 짜장면파티'],1,0
11373,11373,20384474,이지현,1,['뿌까의 짜장면파티'],1,0
11374,11374,20384475,김은미,1,['뿌까의 짜장면파티'],1,0
11375,11375,20384476,엄상현,1,['뿌까의 짜장면파티'],1,0
11376,11376,20213026,조이 킹,1,['불릿 트레인'],1,0
11377,11377,20383455,배드 버니,1,['불릿 트레인'],1,0
11378,11378,20384754,은성호,1,['녹턴'],1,0
11379,11379,20384755,은건기,1,['녹턴'],1,0
11380,11380,20384756,손민서,1,['녹턴'],1,0
11381,11381,20383550,레나테 레인스베,1,['사랑할 땐 누구나 최악이 된다'],1,0
11382,11382,10045786,앤더스 다니엘슨 라이,1,['사랑할 땐 누구나 최악이 된다'],1,0
11383,11383,20383551,헤르베르트 노르드룸,1,['사랑할 땐 누구나 최악이 된다'],1,0
11384,11384,10088518,다니엘 헤니,1,['공조2: 인터내셔날'],1,0
11385,11385,20135034,박종환,1,['공조2: 인터내셔날'],1,0
11386,11386,20125080,송영근,1,['공조2: 인터내셔날'],1,0
11387,11387,20384219,박진수,1,['공조2: 인터내셔날'],1,0
11388,11388,20343664,김태수,1,['공조2: 인터내셔날'],1,0
11389,11389,20384916,김성인,1,['공조2: 인터내셔날'],1,0
11390,11390,20287140,전민,1,['공조2: 인터내셔날'],1,0
11391,11391,20384917,유비,1,['공조2: 인터내셔날'],1,0
11392,11392,20374504,우석준,1,['공조2: 인터내셔날'],1,0
11393,11393,20376550,주재후,1,['공조2: 인터내셔날'],1,0
11394,11394,20384918,신욱,1,['공조2: 인터내셔날'],1,0
11395,11395,20384919,박광렬,1,['공조2: 인터내셔날'],1,0
11396,11396,20384927,임세인,1,['공조2: 인터내셔날'],1,0
11397,11397,20384928,한은수,1,['공조2: 인터내셔날'],1,0
11398,11398,20379856,황인덕,1,['공조2: 인터내셔날'],1,0
11399,11399,20384929,명채미,1,['공조2: 인터내셔날'],1,0
11400,11400,20384930,최유지,1,['공조2: 인터내셔날'],1,0
11401,11401,20385147,함상혁,1,['리미트'],1,0
11402,11402,20384650,김지유,1,['리미트'],1,0
11403,11403,20384641,서지원,2,"['리미트', '데시벨']",2,0
11404,11404,20384642,황호균,1,['리미트'],1,0
11405,11405,20167080,최배영,1,['리미트'],1,0
11406,11406,20384643,이경준,1,['리미트'],1,0
11407,11407,20135225,박주용,2,"['리미트', '정직한 후보2']",2,0
11408,11408,20384644,강채빈,1,['리미트'],1,0
11409,11409,20371997,신용욱,1,['리미트'],1,0
11410,11410,20290426,이종민,1,['리미트'],1,0
11411,11411,20384645,심재호,1,['리미트'],1,0
11412,11412,20384666,장민수,1,['리미트'],1,0
11413,11413,20384652,김서빈,1,['리미트'],1,0
11414,11414,20165089,김용현,1,['리미트'],1,0
11415,11415,20352557,성민준,1,['리미트'],1,0
11416,11416,20386093,안도영,1,['리미트'],1,0
11417,11417,20384383,박서함,1,['시맨틱 에러: 더 무비'],1,0
11418,11418,20384365,박재찬,1,['시맨틱 에러: 더 무비'],1,0
11419,11419,20385527,김원기,1,['시맨틱 에러: 더 무비'],1,0
11420,11420,20385546,최수견,1,['시맨틱 에러: 더 무비'],1,0
11421,11421,20385528,차재훈,1,['시맨틱 에러: 더 무비'],1,0
11422,11422,20385547,김건희,1,['시맨틱 에러: 더 무비'],1,0
11423,11423,20385548,김진성,1,['시맨틱 에러: 더 무비'],1,0
11424,11424,20206927,정준교,1,['시맨틱 에러: 더 무비'],1,0
11425,11425,20385549,허이진,1,['시맨틱 에러: 더 무비'],1,0
11426,11426,20385529,이진성,1,['시맨틱 에러: 더 무비'],1,0
11427,11427,20385530,경수빈,1,['시맨틱 에러: 더 무비'],1,0
11428,11428,20385531,신민선,1,['시맨틱 에러: 더 무비'],1,0
11429,11429,20385532,기현우,1,['시맨틱 에러: 더 무비'],1,0
11430,11430,20384109,손범서,1,['시맨틱 에러: 더 무비'],1,0
11431,11431,20384112,한태경,1,['시맨틱 에러: 더 무비'],1,0
11432,11432,20384128,우주명,1,['시맨틱 에러: 더 무비'],1,0
