movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors,companys
20218122,폭력의 그림자,Calm with Horses,2019,20210617,장편,개봉,영국,"범죄,드라마",영국,범죄,[],[]
20218652,더 데빌,,2017,20210623,장편,개봉,한국,뮤지컬,한국,뮤지컬,[{'peopleNm': '이지나'}],"[{'companyCd': '20063188', 'companyNm': '씨제이 씨지브이(CJ CGV)(주)'}]"
20218151,더 엑시트,Lockhart: Unleashing the Talisman,2016,20210622,장편,개봉,미국,"판타지,액션",미국,판타지,[],[]
20185286,강호아녀,Ash Is Purest White,2018,20210610,장편,개봉,프랑스,"드라마,멜로/로맨스",프랑스,드라마,[{'peopleNm': '지아 장 커'}],[]
20218057,2067,2067,2020,20210603,장편,개봉,호주,"어드벤처,드라마,SF",호주,어드벤처,[{'peopleNm': '세스 라니'}],[]
20217676,"쿠오바디스,아이다","Quo vadis, Aida?",2020,20210519,장편,개봉,기타,드라마,기타,드라마,[{'peopleNm': '야스밀라 즈바니치'}],[]
20216241,인트로덕션,INTRODUCTION,2020,20210527,장편,개봉,한국,기타,한국,기타,[{'peopleNm': '홍상수'}],"[{'companyCd': '20100332', 'companyNm': '(주)영화제작전원사 '}]"
20218252,신 테니스의 왕자 효테이 vs 릿카이 : 게임 오브 퓨처 후편,The Prince of Tennis II HYOTEI vs RIKKAI Game of Future,2021,20210609,장편,개봉,일본,"애니메이션,액션",일본,애니메이션,[{'peopleNm': '카와구치 케이이치로'}],[]
20216581,사랑하고 사랑받고 차고 차이고,"Love Me, Love Me Not",2020,20210616,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마,[{'peopleNm': '미키 타카히로'}],[]
20217513,덫 : 그녀의 구멍,,2021,20210602,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '선우용'}],"[{'companyCd': '20122937', 'companyNm': '(주)룬컴퍼니'}]"
20218022,그레타 툰베리,I Am Greta,2020,20210617,장편,개봉,미국,다큐멘터리,미국,다큐멘터리,[{'peopleNm': '나탄 그로스만'}],[]
20198823,스마트폰을 떨어뜨렸을 뿐인데,Stolen Identity,2018,20190404,장편,개봉,일본,"스릴러,미스터리,드라마",일본,스릴러,[{'peopleNm': '나카타 히데오'}],[]
20182466,퀴어영화 뷰티풀,QUEER MOVIE Beautiful,2018,20181006,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,[{'peopleNm': '백인규'}],"[{'companyCd': '20140513', 'companyNm': '99film'}]"
20217728,범털 2: 쩐의 전쟁,,2021,20210513,장편,개봉,한국,"범죄,액션,드라마",한국,범죄,[{'peopleNm': '강태호'}],"[{'companyCd': '20063058', 'companyNm': '(주)피터팬픽쳐스'}]"
20216685,루카,Luca,2021,20210617,장편,개봉,미국,"애니메이션,어드벤처,코미디",미국,애니메이션,[{'peopleNm': '엔리코 카사로사'}],[]
20218396,흥건한 며느리,,2019,20210616,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '버드맨 텟페이'}],[]
20218397,음란진료,,2019,20210616,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '버드맨 텟페이'}],[]
20218449,새엄마는에로배우-무삭제,,2020,20210616,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '신민철'}],"[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20218399,새엄마:애첩일기,,2020,20210616,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '사쿠라비토'}],[]
20217897,흐린 하늘에 웃다,Laughing Under the Clouds,2018,20210616,장편,개봉,일본,액션,일본,액션,[{'peopleNm': '모토히로 카츠유키'}],[]
20204261,콰이어트 플레이스 2,A Quiet Place: Part II,2020,20210616,장편,개봉,미국,스릴러,미국,스릴러,[{'peopleNm': '존 크래신스키'}],[]
20218207,B급 청춘,,2021,20210616,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '민채연'}],"[{'companyCd': '2019821', 'companyNm': '유한회사 영화사 반딧불'}]"
20218405,음란한 제수씨를 위한 마사지,,2020,20210615,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '버드맨 텟페이'}],[]
20218406,술 취한 여자의 매혹적인 유혹,,2019,20210615,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '버드맨 텟페이'}],[]
20218403,몸으로 로비하는 여자,,2020,20210615,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '스이세이 아카이'}],[]
20218404,가슴 큰 새엄마 루미,,2020,20210615,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '히이라기 엔부'}],[]
20218401,예쁜 아줌마들의 사정,,2019,20210614,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '카오루'}],[]
20218353,여동생 모니카,,2021,20210614,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '윤준세'}],"[{'companyCd': '20114899', 'companyNm': '(주)영진크리에이티브'}]"
20218407,엄마 친구의 아찔한 유혹,,2019,20210614,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '카오루'}],[]
20218402,발정난후배:몸으로교육하기,,2019,20210614,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '버드맨 텟페이'}],[]
20218400,남편 상사의 거부할 수 없는 제안,,2019,20210614,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '토미죠 타로'}],[]
20217410,열쇠는 열쇠 구멍으로,,2021,20210602,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '선우용'}],"[{'companyCd': '20122937', 'companyNm': '(주)룬컴퍼니'}]"
20217925,연인교환일기,,2021,20210611,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '이희성'}],"[{'companyCd': '20114899', 'companyNm': '(주)영진크리에이티브'}]"
20218335,밝히는자매들,,2020,20210611,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '신민철'}],"[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20217924,돌싱 동창생,,2021,20210611,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '윤준세'}],"[{'companyCd': '20114899', 'companyNm': '(주)영진크리에이티브'}]"
20214763,내겐 너무 소중한 너,My lovely angel,2021,20210512,장편,개봉,한국,드라마,한국,드라마,"[{'peopleNm': '이창원'}, {'peopleNm': '권성모'}]","[{'companyCd': '20216401', 'companyNm': '(주)파인스토리'}]"
20218504,옆집 사는 가슴 큰 전업주부,,2021,20210610,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김호'}],"[{'companyCd': '20204081', 'companyNm': '(주)디어프로덕션'}]"
20190683,아무도 없는 곳,Shades of the Heart,2021,20210331,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김종관'}],"[{'companyCd': '20175501', 'companyNm': '볼미디어(주) '}]"
20217946,소리에 놀라지 않는 사자처럼,,2020,20210519,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '윤성준'}],"[{'companyCd': '20204161', 'companyNm': '스튜디오 에이에이'}]"
20217692,아야와 마녀,Earwig and the Witch,2020,20210610,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '미야자키 고로'}],[]
20217923,모텔 302호,,2021,20210528,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '윤준세'}],"[{'companyCd': '20114899', 'companyNm': '(주)영진크리에이티브'}]"
20184541,2017 동명이인 프로젝트,two person at the same town,2017,20180525,옴니버스,개봉,한국,기타,한국,기타,[{'peopleNm': '이경원'}],"[{'companyCd': '20188941', 'companyNm': '올드웨일'}]"
20183137,동명이인 프로젝트 시즌2,TWO PERSON AT THE SAME TOWN SE2,2018,20190704,옴니버스,개봉,한국,기타,한국,기타,[{'peopleNm': '이경원'}],"[{'companyCd': '20188941', 'companyNm': '올드웨일'}]"
20204258,자매 : 탐스러운 가슴,,2020,20210101,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '한대위'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20215126,#위왓치유,#WeWatchYou,2020,20210603,장편,개봉,기타,다큐멘터리,기타,다큐멘터리,"[{'peopleNm': '바르보라 차르포바'}, {'peopleNm': '비트 클루삭'}]",[]
20202501,파리의 별빛 아래,Under the Stars of Paris,2020,20210505,장편,개봉,프랑스,드라마,프랑스,드라마,[{'peopleNm': '클로스 드렉셀'}],[]
20198663,고백,Go Back,2020,20210224,장편,개봉,한국,"드라마,범죄",한국,드라마,[{'peopleNm': '서은영'}],"[{'companyCd': '20157129', 'companyNm': '퍼레이드 픽쳐스'}]"
20204098,안티고네,Antigone,2019,20201119,장편,개봉,캐나다,"드라마,범죄",캐나다,드라마,[{'peopleNm': '소피 드라스프'}],[]
20197691,잃어버린 세계를 찾아서,Missing Link,2019,20191009,장편,개봉,미국,"애니메이션,어드벤처",미국,애니메이션,[{'peopleNm': '크리스 버틀러'}],[]
20188462,감쪽같은 그녀,A Little Princess,2019,20191204,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '허인무'}],"[{'companyCd': '20169069', 'companyNm': '(주)지오필름'}]"
20198484,나를 구하지 마세요,Please Don't Save Me,2020,20200910,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '정연경'}],"[{'companyCd': '20062550', 'companyNm': '(주)아우라픽처스'}]"
20195962,증발,Evaporated,2019,20201112,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '김성민'}],"[{'companyCd': '20202981', 'companyNm': '미들'}]"
20217651,캐시트럭,Wrath of Man,2021,20210609,장편,개봉,미국,액션,미국,액션,[{'peopleNm': '가이 리치'}],[]
20218211,프라도 위대한 미술관 ,The Prado Museum: A Collection of Wonders,2019,20210609,장편,개봉,이탈리아,다큐멘터리,이탈리아,다큐멘터리,[{'peopleNm': '발레리아 파리시'}],[]
20217881,실크 로드,Silk Road,2020,20210609,장편,개봉,미국,"범죄,드라마,스릴러",미국,범죄,[],[]
20218355,일반인 초대녀,,2021,20210608,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '이우민'}],"[{'companyCd': '20154968', 'companyNm': '(주)로드하우스'}]"
20218249,모녀의 교환섹스,,2020,20210604,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '천성준'}],"[{'companyCd': '20173662', 'companyNm': '에이원 미디어'}]"
20216083,프로페서 앤 매드맨,The Professor and the Madman,2019,20210602,장편,개봉,미국,"드라마,미스터리,스릴러",미국,드라마,[{'peopleNm': 'P.B. 셰므란'}],[]
20205041,분노의 질주: 더 얼티메이트,Fast & Furious 9 THE FAST SAGA,2021,20210519,장편,개봉,미국,액션,미국,액션,[{'peopleNm': '저스틴 린'}],[]
20217736,컨저링3: 악마가 시켰다,The Conjuring: The Devil Made Me Do It,2021,20210603,장편,개봉,미국,"공포(호러),미스터리,스릴러",미국,공포(호러),[{'peopleNm': '마이클 차베즈'}],[]
20217707,뱅드림! 로젤리아 에피소드Ⅰ: 약속,BanG Dream! Episode of Roselia I：Promise,2020,20210603,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '카키모토 코다이'}],[]
20218123,미스피츠,The misfits,2021,20210603,장편,개봉,미국,"액션,어드벤처,스릴러",미국,액션,[{'peopleNm': '레니 할린'}],[]
20217898,"2021 스웨그 에이지 : 외쳐, 조선!","2021 Swag Age: Shout Out, Joseon!",2021,20210513,장편,개봉,한국,"뮤지컬,공연",한국,뮤지컬,"[{'peopleNm': '우진하'}, {'peopleNm': '곽기영'}]","[{'companyCd': '20217188', 'companyNm': '(주)피엘종합기획'}]"
20216362,크루엘라,Cruella,2021,20210526,장편,개봉,미국,"드라마,범죄,코미디",미국,드라마,[{'peopleNm': '크레이그 질레스피'}],[]
20190562,울지마 톤즈 2 : 슈크란 바바,,2019,20200109,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '강성옥'}],"[{'companyCd': '20137715', 'companyNm': 'KBS 미디어'}, {'companyCd': '20143338', 'companyNm': '(주)드림팩트엔터테인먼트'}, {'companyCd': '20139840', 'companyNm': '원피스'}]"
20201747,나의 먼 가족,My Distant Family,2020,20210401,옴니버스,개봉,한국,기타,한국,기타,"[{'peopleNm': '한소리'}, {'peopleNm': '이선영'}, {'peopleNm': '김경범'}, {'peopleNm': '오세희'}]","[{'companyCd': '20154728', 'companyNm': '주식회사 씨엠닉스'}]"
20196753,당신의 사월,Yellow Ribbon,2019,20210401,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '주현숙'}],"[{'companyCd': '20123217', 'companyNm': '(주)시네마달'}]"
20191030,전주에서 길을 묻다,Ask The Myway in Jeonju,2019,20210601,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '진승현'}],"[{'companyCd': '20000161', 'companyNm': '(주)진진엔터테인먼트필름'}]"
20217275,스페이스 시그널,Magellan,2017,20210531,장편,개봉,미국,"액션,어드벤처,미스터리",미국,액션,[],[]
20181206,밤빛,Night Light,2018,20210304,장편,개봉,한국,"드라마,가족",한국,드라마,[{'peopleNm': '김무영'}],"[{'companyCd': '20216881', 'companyNm': '보이드 스페이스'}]"
20198950,요요현상,Loop Dreams,2019,20210114,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '고두현'}],"[{'companyCd': '20216501', 'companyNm': '영화사 금요일'}]"
20204543,연애 : 엄마친구 3 무삭제,,2019,20210529,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최찬호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20203901,킬버드,Killbird,2019,20210528,장편,개봉,캐나다,스릴러,캐나다,스릴러,[],[]
20218049,예쁜장모,,2021,20210528,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '리차드 킴'}],"[{'companyCd': '20122937', 'companyNm': '(주)룬컴퍼니'}]"
20200198,커플교환섹스 무삭제,,2020,20210527,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '한대위'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20216666,맛보는 딸의 남편,,2020,20210526,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '코지마 유키오'}],[]
20193068,비와 당신의 이야기,Waiting For Rain,2020,20210428,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '조진모'}],"[{'companyCd': '20140743', 'companyNm': '(주)아지트필름'}]"
20217992,크게 만족한 장모님 무삭제판,Aishisa ni nureta hirusagari,2021,20210525,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[],[]
20218047,초능력 에볼루션,626 Evolution,2017,20210531,장편,개봉,미국,"SF,액션",미국,SF,[{'peopleNm': '존 라이드'}],[]
20218279,아슬아슬 티팬티녀,,2019,20210529,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '비바 곤조'}],[]
20218278,밝히는 여자들:참을 수 없어,,2020,20210529,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '카부토가니'}],[]
20218277,발정난 그녀의 속사정,,2019,20210529,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '비바 곤조'}],[]
20218111,유부녀 맛집 무삭제판,Anata yurushite Omoide maigo 3,2021,20210525,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '나기라 겐조'}],[]
20218070,욕정의 진찰실 무삭제판,Naikai ryojoku no karute toshishita ishi no osae kirenai shodo,2020,20210525,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[],[]
20218305,남친 옆에서 정사,,2020,20210529,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '이치고 타로와'}],[]
20203158,승진섹스,,2020,20210528,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김종석'}],"[{'companyCd': '20176201', 'companyNm': '모히또필름'}]"
20217305,새것 누구나 처음은 있었다,,2020,20210525,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '윤경식'}],"[{'companyCd': '20174841', 'companyNm': '(주)가온콘텐츠'}]"
20217990,불량섹스 무삭제판,Datsugoku sha,2021,20210525,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '료타'}],[]
20217303,맞고사는 남편,,2020,20210525,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '윤경식'}],"[{'companyCd': '20174841', 'companyNm': '(주)가온콘텐츠'}]"
20217302,마지막 처녀,,2020,20210525,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '윤경식'}],"[{'companyCd': '20174841', 'companyNm': '(주)가온콘텐츠'}]"
20217988,나만 몰랐던 성감대 무삭제판,Watashi ni totte poruchio wa pandoranohakodeshita,2021,20210525,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[],[]
