index,companyCd,companyNm,companyNmEn,companyPartNames,ceoNm,filmoNames
5,20141154,(주)영화사선,SUNPICTURES FILM,"제작사,배급사,수입사",조혜전,"호스트: 접속금지,신데렐라:마법 반지의 비밀,알랭 뒤카스: 위대한 여정,무서운 꿈,늑대인간의 후예,펫,마이 맨,인생면허시험,미녀와 야수"
6,20061250,㈜아라커뮤니케이션,,제작사,손종환,
7,20141108,(주)엘케이픽쳐스,,"배급사,수입사",강수경,"케이지드,더 드라이버,상간녀 살인사건,더 파이터,여동생,시간을 달려서,상간녀,노팬티 카페의 여자,단지처 3: 위험한 과외,사랑의 난,난교: 쾌락의 맛,전쟁과 관능,애인뱅크,외계인들,애딕티드,스타 차일드: 서투른 오디션,13 이어리,캐논포더 : 죽은자들의도시,웅덩이의 두 사람"
8,20130318,씨네아스트,,,김지훈,
9,20139037,(주)클라임엔터테인먼트,,제작사,양희수,
0,20122715,(주)피앤케이엔터테인먼트,,제작사,김지한,앨리스
1,20123637,(주)코리아미디어콘텐츠,Korea Media Contents,제작사,정성동,
2,20141156,정아트비젼,,제작사,정지윤,
3,20141155,(주)쏠파크,,제작사,김기성,
4,20141153,도도씨네마,,제작사,강원식,
5,20141152,(주)플러그,,제작사,이인구,
6,20062114,영화사 솜씨,,제작사,박은영,
7,20141151,(주)씨에이치에스인터내셔널,,제작사,권창석,
8,20141150,디엔제이 엔터테인먼트,,배급사,"임헌정, 한재주",
9,20050125,씨케이필름웍스(주),,제작사,최규환,
0,20141148,영화사 포스 주식회사,,제작사,이하린,
1,20111075,(주)비투이,b2e,제작사,이영문,"MB의 추억,트루맛쇼"
2,20101156,어뮤즈,AMUSE,"제작사,배급사,부가시장",박상근,"개: dog eat dog,도쿄 트라이브,고양이 사무라이,다우더,욕망의 독: 중독,프랑스인 김명실,부곡 하와이,타이거 마스크,18: 우리들의 성장 느와르,코알라,미스진은 예쁘다,누나,익스트랙티드,레바논 감정,개들의 전쟁,몬스터,이른 봄, 경주,와일드 빌,미드나잇 선,그 여자 그 남자의 속사정,오하이오 삿포로,캔 유 필 잇,우쿨렐레 사랑모임,엄마에게,악인은 너무 많다,다슬이,훈장과 악동들,위도,아이언 도어,여의도,꽃비,어깨 너머의 연인,2010년 서울,19:19,60마일의 사나이,무말랭이,소나기,이사,춘곤증,친밀한 가족,토요일 밤, 일요일 아침,편집장의 난,피크닉,휠체어,4교시 체육시간,7 1/2,She,꿈꿈,대폭발,데쓰페라도,물품 보관함,밤과 꿈,살롱 드 보아,섹스킹,소녀 배달부,시시비비,어디로,여보세요,우결,인생은 새옹지마,출구, 감옥 속의 살인자들,프랑소와,플라멩코 소녀,허창열씨 오구굿,33리 ,Spectre,겨울잠,공범유예,관계물리학,구해줘,그대는 쇼팬하우어의 트리플악셀처럼,기로,꽁치,내일,달콤한 두근두근,닿을 수 없는,더 스토리,동면의 소녀,동물,들러리,모델,물의 행방,미몽,미안,미안해,미확인생명체,발가락이라도 닮을까봐,살생부,삶의 향기,상경,생계형과실,소, 뷰티풀,아름, 다운,아마추어 ,아침이 오면,엘리제를 위하여,여기자의 하루,자리,자살메뉴얼,장미빛 인생,조금씩 지워가는 꿈,최씨네 모녀,캠퍼스의 봄,캠퍼스의 봄,컴 플라이 위드 미,케인,키다리 아가씨,탓,파리지옥,포 러시안 레드,핑토스,행복엄마의 오디세이,형의 휴가,희망버스, A Love Story,희망버스, 러브 스토리,2010년, 서울,CUE,가족오락관,가해자,감사합니다,감시,개똥벌레,거지 같은 놈,검은 호수,계단,나의 시선 끝에,달빛소나타,대필,더줌,독개구리,떠날 수 없는,런 투 유,마나과의 거리,마초맨,물리수업,미들에이지 맨,바다를 건너 온 엄마,바이바이,버스 Birth,보브,복무태만,상쾌한 대미를 위한 그녀와 나만의 질의응답,서브휴먼,세라,소꿉장난,소녀 A,쉬 세드 ,쉿!,신림동드림,씨뿔,오늘의 뉴스,오드,외침,이명,잠잔 날,제대로 걷기,좋은 꿈 꾸세요,즐거운 나의 집,지름신,지하로,집 앞에서,트랙 7,트랜스시암,트루 씨잉,풍선껌,플라잉 피그,피를 파는 사나이,화의전이,나누기,더 나이프,더 라스트 트레인 ,두 사람,런던유학생 리차드,몸에 좋고 맛도 좋은,빛나리,수선화(火),아따쿨,약속,언젠가,얼라이브 인 하바나,엄마의 로맨스,자네 정말 개를 사랑하는 구먼...,최종 면접,츄리멜로,코미,통키는 살아있다,퍼니게임,퍼플맨,해밀,화난사람들,고백의 조건,구경,그 후…,그림을 그릴 시간,그의 이름은 트레버,남자야,냄새는 난다,더 로드,만취권,물은 답을 알고 있다,미안하다..,바캉스,붉은 여왕들,브로큰힐 (Broken heel),비보호 좌회전,빨간 다리,사과,사진 속 그녀,상견례 하는 날,상봉,심심한 여자,심야택시 블루스,아비정전,에어리언 블루스,짐,출퇴근 오디세이,코스모스 노래방,호로자식을 위하여,너의 출입,불온한 젊은 피,삽질, 텍사스,솔로,코시안,플라토닉 펀치 바나나,궤적,매트릭스 컴퍼니,옥분씨네 화목한 가족...총 229편"
3,19990103,타이밍(주),,제작사,손혜경,바세코의 아이들
4,20141089,라이온스게이트 인터네셔널,Lionsgate International LLC.,,,메이크 유어 무브 
5,20061352,㈜인디유니온,Indeunion,제작사,서천수,나비두더지
6,20100459,㈜감독의집,Directors,제작사,김상진,"쓰리 썸머 나잇,투혼,주유소 습격사건 2,권순분여사 납치사건,광복절 특사"
7,20141074,아이엔디스플레이,inDSP,,,
8,20141072,에이스엠이,Aceme,,,
9,20141070,4D비젼,c4Dvision,,,
0,20141069,미라클필름,,제작사,최미라,"가슴 큰 가인 - 무삭제판,맛있는 이모,가슴 큰 연주,가슴 큰 앞집 소녀,가슴 큰 옆집 소녀 ,가슴 큰 울 엄마 2,가슴 큰 가인,가슴 큰 새 누나 2 ,가슴 큰 울 엄마,가슴 큰 새 누나,맛있는 이모-무삭제판,섹시한 이웃 자매-무삭제판,가슴 큰 초희 - 무삭제판,가슴 큰 태희-무삭제판,가슴 큰 처제-무삭제판,가슴 큰 형수-무삭제판,가슴 큰 초희,음란한 과외,마사지 걸의 유혹,사돈끼리 그거슨 아니지,섹시한 가정부,스와핑 부부,가슴 큰 태희,가슴 큰 처제,미라클 여행기"
1,20101119,타일씨앤피㈜,"Tyle C&P Co., Ltd.",제작사,"전수영, 김진",페어러브
2,20100277,투모로우엔터테인먼트,TOMORROW ENTERTAINMENT,제작사,김성민,애정결핍이 두 남자에게 미치는 영향
3,20101084,영화제작소 뜬다 ,TheunDa Pictures,제작사,채수진,시간의 춤
4,20050098,(주)스타피쉬픽쳐스 ,Starfish Pictures Inc.,제작사,손수범,페티쉬
5,20111042,스페이스셀,Space Cell,,,
6,20061802,시리우스픽쳐스(주),Sirius Pictures,"제작사,수입사",김상민,"애자,잠복근무"
7,20111071,영화사심미안(주),Simmian,제작사,임찬상,"사어,회사원"
8,20100563,서울영상집단,Seoul Visual Collective,제작사,공미연,"전장에서 나는,미친 시간,경계도시"
9,20101110,(주)삼화네트웍스,"SAMHWA NETWORKS CO., Ltd.",제작사,안제현,"돌멩이의 꿈,결혼식 후에,낙원-파라다이스,트라이앵글,19-Nineteen,천국의 우편배달부,내 눈에 콩깍지"
0,20062716,소서러스어프렌티스(주),,"제작사,배급사,수입사",구창모 ,"꼬마 니콜라의 여름방학,꼬마 니콜라,사랑을 부르는, 파리,부그와 엘리엇 2"
1,20130368,(주)씨제이에스지 마당엔터테인먼트,MADANG Entertainment,"제작사,제공,공동제공",전병문,"미친사랑,살인재능,터널 3D"
2,20030163,(주)픽셀플레넷,,제작사,권재환,
3,20114872,(주)세인트 폴 시네마,Saint Faul Cinema,제작사,윤기찬,그대를 사랑합니다
4,20124995,(주)엔브릭스,NBRIX,제작사,변인섭,"응징자,웨딩스캔들"
5,2014988,프라임픽쳐스,Prime Pictures,배급사,이상익,
6,20123222,마포필름,Mapofilm,제작사,구자홍,나는 공무원이다
7,20111036,프론트라인뉴스서비스,Frontline News Service(FNS),제작사,강경란,아이언 크로우즈
8,20141036,영화사시작,,제작사,배수홍,고양이 소녀
9,20140732,태고아리랑,,제작사,김영숙,
0,20060912,대구광역시북구문화예술회관,,상영업,노남훈,
1,20141038,백퍼센트 쏘세지,,제작사,백혜성,
2,20061739,(주)영화대장간,,제작사,이남진,
3,20141035,기록문화보관소(주),,제작사,박민철,우동 한 그릇
4,20141034,영화사 유기농,,제작사,이정아,
5,20141033,(주)케이앤더블유산업,,제작사,권재철,
6,20100486,동보흥행(주),,"제작사,수입사",최상균,"프로텍터,왕후 에스더,크라잉 프리맨 ,텐더니스,터미널 포스,서바이벌 게임,키스도 못하는 남자,배반의 도시 ,마이 라이프 ,리얼 맥코이 ,지옥의 슬로터,소녀 18세,헛소동,블루진 캅 ,머저리와 도둑놈,심야의 공포,잃어버린 너,에밀리아부인의 연정,사랑과 슬픔의 맨하탄,살인개스,아팟치,리벤지,별난 두 영웅,와일드 오키드,스텔라,집행자,메이저리그,빨간 여배우,홍콩포리스 마담,레드 스콜피온,투 문 정션,데스티니,너와 나의 비밀일기,강시번생,데쓰 위시 3"
7,20141031,영화사 루이,,제작사,김현택,
8,20140753,(주)필름쿡플러스,,제작사,조성진,
9,20030194,(주)까치앤까치,,제작사,김영배 ,
0,20140741,영화업 단단 주식회사,,제작사,김진,
1,20139797,필름관 주식회사,,제작사,박철관,
2,20140740,사막여우픽쳐스,,제작사,정연정,
3,20140516,오렌지포스트(주),,"제작사,배급사,수입사,상영업",강영태,
4,20010185,파이오니어픽쳐스필름(주),,"제작사,상영업",정예리,
5,20140734,주식회사 네온크리에이션,,"제작사,배급사,수입사",한경원,
6,20123323,(주)제이앤에스픽쳐스,,제작사,유종원,
7,20101112,유한회사 제이필름,Nogunri Production ,제작사,이우정,"쎄시봉,작은 연못"
8,20060603,밀양시네마(1~2관),,상영업,"석경희, 이강우",
9,20130189,MU엔터테인먼트,,제작사,박태영,
0,20060348,(주)연흥아세아,,상영업,연기호,"여자아리랑,인생이 뭐 객관식 시험인가요,스물일곱 송이 장미,영웅무색,이지 걸"
1,20100327,김응수필름,Kim Eungsu Film,제작사,김응수,"물속의 도시,아버지 없는 삶,물의 기원,과거는 낯선 나라다,천상고원,달려라 장미"
2,20141028,정동필름 주식회사,,제작사,김창훈,
3,20063007,(주)에코필름,EchoFilm,"제작사,배급사,수입사",이승효,"내안의 그놈,방황하는 칼날,베스트셀러"
4,20100449,㈜드림빌엔터테인먼트,"Dreamville Entertainment Co., Ltd.",제작사,한혜정,"터치,나는 갈매기,끝나지 않은 전쟁"
5,20100274,(주)두엔터테인먼트 ,DOO ENTERTAINMENT,"제작사,배급사",최두영 ,"화이트: 저주의 멜로디,방독피,양 한 마리, 양 두 마리,극락도 살인사건,망종,당시"
6,20103093,(주)동아수출공사,"Dong-a Export Co., LTD","제작사,배급사,수입사,상영업,저작권관련사",이호성,"퍼펙트 게임,체브라시카,메카닉,익스펜더블,친정엄마,대병소장,스트릿 오브 블러드,코드,노스페이스,닌자거북이 TMNT,무지개 여신,퀼,지금, 만나러 갑니다,세상의 중심에서 사랑을 외치다,배틀로얄 2 - 레퀴엠,서울,신설국,호타루,잎새,엑시덴탈 스파이,언더 서스피션,링0 - 버스데이,아이언 레이디,배틀로얄,화이트 아웃,건드레스,사국,링2(1999년, 일본판),러브(LOVE),개 달리다,성룡의 빅타임,비지터 2,바이 준,킬러콘돔,성룡의 CIA,일팔일팔(1818),닉앤제인,똑바로 살아라,스타키드,카운트다운,햇빛 쏟아지던 날들 ,하드레인 ,고티 ,돈 룩 백 ,라스푸친 ,미스트 라이얼,옥보단 2 ,크로스월드,싸이파이터,스위트 룸 ,미드나이트 블루 ,바운드 ,링거 ,영앤데인저러스 ,노화가두,나이스가이 ,글라스 케이지,여인사십 ,화이트 스콜 ,폭작령,매치 포인트,인약황혼 ,돼지가 우물에 빠진 날,복파소자 ,비즈니스플레져,바디체크 ,커버 미 ,플레이 백 ,톰베린저의 백색지대 ,피노키오 신드롬 ,흑태양-남경대학살 ,남경 1937 ,홀랜드 오퍼스 ,성룡의 폴리스 스토리 4,정글 그라운드 ,서극의 칼 ,성룡의 썬더볼트 ,다이 하드 3 ,용호신풍운,성룡의 홍번구 ,소녀소어 ,과거 속의 살인 ,중국룡 ,쿵후 선생,애정만세,단추를 채우지 않는 여자 ,도신 2 ,아이 러브 트러블 ,장미의 나날,취권 2 ,울프 캅 ,양키 줄루 ,아티카 ,황비홍-철계투오공 ,라스트 프라이데이 ,애적정령 ,툼스톤 ,찰리 채플린,옥녀검 ,결혼 피로연,프로젝트 S,쓰리 오브 하트,리쎌 캅,대도무문,방세옥 2 : 대도무문,그리프터스,중안조,클리프 행어,여자의 일생,방세옥,무장원 소걸아,하일군재래,올리비에 올리비에 ,맨하탄 잠복근무 ,애욕의 세실리아 ,사막의 드래곤 ,시티 보이즈 ,흐르는 강물처럼,시티 헌터,1492 콜럼버스,도성대형,소녀경,폴리스 스토리3,원초적 본능,하얀 외침 검은 태양 ,여룡공무 ,비스트 마스터2,천국의 계단,용형호제 2,뱃 인플루언스,안락생포,네이키드 탱고,익스프레스,집시엔젤,강시와부시맨,늑대와 춤을,지분쌍웅,그들도 우리처럼,로보트 태권 V 90,무명가족,샹하이 샹하이,용행천하,주윤발의 행운의 별,마지막 귀족,성룡의 미라클,상처,조수괴초,폴리스 스토리 2 - 구룡의 눈,칠수와 만수,정복자 펠레,동방독응,안녕하세요 하나님,천녀유혼,A 계획 속집,용형호제 ,황진이,겨울나그네,오늘만은 참으세요,바탈리언,폴리스 스토리,로즈,칠복성,록키 4 ,화녀촌,장사의 꿈,성룡의 프로텍터,이방인,카르멘 90,태양의 해,추억의 빛,구사일생,추적,프로젝트 A,얼굴이 아니고 마음입니다,풀잎처럼 눕다,금지된 사랑,복마전,귀타귀 2-인혁인/귀타귀(속),생사결(합작),애인,만추,세번은 짧게 세번은 길게,아가씨 참으세요,반금련,매일 죽는 남자,바람불어 좋은 날,아낌없이 바쳤는데,베틀크리크,그여자 사람잡네,사망탑,죽음보다 깊은 잠,을화,가을비 우산속에,사랑의 조건,12인의 하숙생,V2 폭파대작전,소림천하,웃음소리,당신만을 사랑해,관세음보살,사망유희,흙,특명 8호,여기자 20년,진짜 진짜 좋아해,중원호객,이 다음에 우리는,747 절대위기...총 278편"
7,20040143,(주)디케이미디어,DK Media,제작사,박성미 ,"맥코리아,당신은 아름답다,60년전, 사선에서"
8,20126315,(주)CMG초록별,CMG chorokstars,제작사,김태연,차이나 블루
9,20100893,(주)코어콘텐츠미디어,Core Contents Media,"제작사,배급사",김광수,"기생령,고死 두 번째 이야기: 교생실습,슬픔보다 더 슬픈 이야기,고死 : 피의 중간고사"
0,20122695,(주)씨네마골뱅이,Cinema Golbangi,제작사,김승욱,돈 크라이 마미
1,20100880,CCRC STUDIO,CCRC STUDIO,제작사,,화장실콩쿨
2,20100538,비온뒤 스튜디오,BRUSH on DIGITAL STUDIO,제작사,유진희,호박전
