companyCd,companyNm,companyNmEn,companyPartNames,ceoNm,filmoNames
20100530,애드리브 나이트 프로덕션,Adlibnight Production,제작사,이윤기,아주 특별한 손님
20172843,주식회사 미디어링크,,제작사,김용달,
20172842,카파컴퍼니 주식회사,,"제작사,배급사",김경모,
20172863,주식회사 유오케이이미지웍스,,제작사,엄태식,
20172482,주식회사 위드윈필름,,"제작사,배급사,수입사",이소림,
20172861,(주)코퍼스코리아,,"제작사,배급사,수입사",오영섭,
20172841,퓨처라이브,,상영업,김종선,
20126575,오지필름,Ozi Film,제작사,문창현,"사상,라스트 씬,기프실,소성리,밀양 아리랑,나비와 바다"
20155588,(주)스타하우스엔터테인먼트,Starhaus Entertainment,제작사,장영훈,
20172821,스토리 너머,,배급사,,"컴, 투게더,다방의 푸른 꿈"
20172801,오락가락픽쳐스,,제작사,,장기왕 : 가락시장 레볼루션
20172781,즐감,,수입사,,"러브 이세벨,셧 인,그날,백사대전 2,분노의 추격,학사신공: 검혼의 전설,성판17: 남자들의 17가지 성적 판타지,동거:친구의 여자친구,레볼루션 아일랜드 2,더 파이트 클럽,미스터 쉐프,판필로프 사단의 28 용사,울티메이트 히어로,특수부대: 스카이 헌터,청춘연애,마영정: 상해야인시대,파이널크루 : 칸우 탈출작전"
20123067,(주)미스터로맨스,Mr. Romance,제작사,심세윤,"이별식당,더 폰,어벤져스: 에이지 오브 울트론,이웃사람,통증"
20168508,영화산업고용복지위원회,Employment & Welfare Committee for Audio-visual Industry,영화기관/단체-일반,최진욱,"히치하이커,오만원과 편견"
20172741,텐트폴엔터테인먼트,,기타,윤용섭,
20172701,조박픽쳐스,,제작사,조영,가족의 재구성
20172661,린오크리에이티브,,제작사,배훈,
20114813,(주)영화사 조제,Film JoseE ,"제작사,배급사,수입사,상영업,프로덕션 서비스",조은운,"집으로 간다,플랑크 상수,몽골리안 프린세스,자유의 언덕,산타바바라,스타로부터 스무 발자국,해피엔딩 네버엔딩,온 더 로드,우리가 들려줄 이야기 ,별일아니다,뮤지엄 아워스,꽃잎, 춤,사랑에 빠진 것처럼,우리 선희,바바라,누구의 딸도 아닌 해원,고양이를 빌려드립니다,당신은 아직 아무것도 보지 못했다,내가 고백을 하면,끌로끌로,설마 그럴리가 없어,딱따구리와 비,듀엣,호타루의 빛,프로젝트 님,조지 해리슨,다른나라에서,딱따구리와 비,세이지: 육지의 물고기,컷,내가 사는 피부,도쿄 오아시스,캐릭터,양과자점 코안도르,멋진 인생,모피를 입은 비너스,댄싱 채플린,려수,선물 가게를 지나야 출구,도약선생,우리 이웃의 범죄,서유기 리턴즈,토일렛,마마 고고,수영장,꼭 껴안고 눈물 핑,소울 키친,아이 엠 러브,왠 유어 스트레인지,덴 쉬 파운드 미,마이코 한!!!,페티쉬,붉은 바캉스 검은 웨딩"
20061685,(주)고유에프앤,,"제작사,배급사,수입사",고규섭,해로 (偕老)
20061844,(주)엠씨피이앤에프,,제작사,김영대,
20158052,디스씨네마,THIS CINEMA,제작사,이상우,
20155751,(주)창작집단 호미,HoMi Pictures,"제작사,배급사",신상호,
20141189,RGB,,제작사,조일준,"스튜디오,속사정,위층여자"
20138956,(주)이가영화사,,"제작사,수입사",윤숙희,
20172581,(주)디지털아이디어픽쳐스,,"제작사,배급사,상영업",이승훈,
20172561,스타박스,,상영업,김명선,
20169468,(주)제이콘텐트리,,"배급사,수입사",반용음,기억의 밤
20172541,어름기획,,제작사,홍상락,
20139899,금강오길비 유한회사,,제작사,백제열,
20062043,(주)케니앤코엔터테인먼트,,"배급사,수입사",곽상기,
20172524,(주)디아이이엔티,,"제작사,배급사,수입사",장재호,
20169508,빅 웨이브,Big Wave,제작사,김기현,
20172523,스튜디오 아트 55,Studio ART 55,제작사,홍순철,
20172522,(주)아이아스컴퍼니,,제작사,강희수,
20172521,유한회사법인 전봉준영화문화사업단,,"제작사,배급사",서창완,
20100613,(주)크리에이티브리더스그룹에이트,,"제작사,배급사,수입사",송병준,황후화
20111405,(주)은하수엔터테인먼트,,"제작사,배급사,수입사,상영업",안병부,우리들의 일기
20161041,(주)신영이엔씨,,제작사,김현정,화사한 그녀
20123018,디지털스튜디오투엘(주),Digital Studio 2L,"제작사,배급사,수입사,상영업,제작서비스-후반작업(VFX)",임정훈,"천녀유혼,엽문,광식이 동생 광태"
20172481,영화사 윤달,,제작사,박재성,
20172461,(주)예인E&M,,제작사,이명숙,
20110273,한국애니메이션예술인협회,Korea Animation Artists Association,영화기관/단체-애니,,
20110275,(사)한국방송영상제작사협회,Korea Independent Productions Association,영화기관/단체-제작,정선언,
20110661,아트씨어터 씨앤씨 ,C+C Art Theater,시네마테크,,
20160781,에이치스타컴퍼니 주식회사,H STAR COMPANY,제작사,황남진,
20110018,영상물등급위원회,Korea Media Rating Board,영화기관/단체-유관기관,지명혁,
20100906,유나이티드픽처스(주),United Pictures,"제작사,배급사,수입사,제공,해외세일즈사",최재일,"검은 사제들,파울볼,빅매치,두근두근 내 인생,좋은 친구들,황제를 위하여,감시자들,내 아내의 모든 것,하울링,원라이프,초능력자,아저씨,폭풍전야,전우치,내 사랑 내 곁에,요가학원,쌍화점,서양 골동 양과자점 앤티크,고고 70"
20137615,(주)필름 에이치투오,,제작사,김주현,
20172381,엠아이픽쳐스,,제작사,,"내 친구의 엄마 (무삭제),내 친구의 엄마"
20154028,구름의 길 픽쳐스,,제작사,이재웅,
20130015,스튜디오 키키,,제작사,서옥희,
20000415,재호엔터테인먼트,,제작사,왕석호,
20062810,황산벌자동차극장,,상영업,김용희,
20162341,(주)강한필름,,"제작사,배급사,수입사",손병관,
20114712,나무액터스,Namooactors,소속사,,
20063229,(주)와이지엔터테인먼트,YG Entertainment,"제작사,소속사",양민석,"위너 2022 콘서트 더 서클 더 무비,블랙핑크 더 무비,젝스키스 에이틴,젝스키스 20주년 기념 하와이 영상 NEW KIES ON THE [HONOLULU],커튼콜,빅뱅 메이드,원 오브 어 카인드 3D ; G-DRAGON 2013 1ST WORLD TOUR,요술,샤인 어 라이트(1st 지드래곤 콘서트),2010 빅뱅라이브콘서트 BIGSHOW 3D"
20100812,㈜디지아트프로덕션,"DigiArt Production Co., Ltd.","제작사,제작서비스-후반작업(VFX)",박영신,"슈퍼 프렌즈,코알라 키드 : 영웅의 탄생,파이스토리"
20125295,(주)매니지먼트 숲,,소속사,,
20162321,(주)베나픽처스,,제작사,김재욱,
20138715,(주)영화사일취월장,,제작사,최문수,플랜맨
20162281,책세움,,"배급사,상영업",김경춘,
20162263,미디어모세,,"배급사,상영업",권영현,
20162262,초원미디어,,배급사,엄경자,
20162261,(주)아칸엔터테인먼트,,제작사,김윤철,
20162061,(주)타이탄스튜디오인터네셔널,,"제작사,배급사,수입사",강경수,
20160862,리얼곤시네마,,제작사,최낙권,아들에게 가는 길
20140448,(주)담소필름,,제작사,김진섭,"세상끝의 사랑,피끓는 청춘"
20110143,(사)신상옥감독 기념사업회,Sheen Sang Ok Memorial Foundation,영화기관/단체-일반,이장호,
20162221,아시아스타 엔터테인먼트,,소속사,전현철,
20124955,(주)별의별,Featured Entertainment,제작사,김철웅,미나문방구
20160642,(주)미디어 캠프,,제작사,권영숙,
20162201,아트온 트래블,,"배급사,상영업",하은주,
20154608,엠퍼럴엔터테인먼트코리아(유),,"제작사,배급사",셜리퍼시휴즈,
20162184,주식회사 퍼니콘미디어,,제작사,이시연,
20140770,(주)워너비픽쳐스,,"제작사,배급사,수입사","김정민, 임현호",
20162182,(주)드림제너레이션,,제작사,계용,
20168709,(주)시네마엔터,,"배급사,수입사",송천영,"나인스 라이프,일본패망하루전,낙엽귀근,스트레이트 스토리,천국의 아이들,샤인,엔젤 하트,디어헌터(감독판)"
20162181,이언픽쳐스,,배급사,윤미란,"앳 퍼스트 라이트,인비저블 위트니스,언더 더 씨2,스마트 체이스,언더 더 트리,파라독스,원죄,산상수훈,모놀리스,청원,블랙,엽기적인 그녀,번지점프를 하다,플래툰"
20162161,비치사,BITCH PICTURES,제작사,정가영,"하트,비치온더비치"
20162141,(유)쏘아필름,,"제작사,배급사,수입사",최남웅,"깊은 사정 -무삭제판,깊은 사정,형의 여자"
20162121,(주)다온크리에이티브,,기타,이용만,
20123735,주식회사 노버스엔터테인먼트,,"제작사,배급사,수입사,공동제공",정석영,"춘하추동 로맨스,숙희,가시,벨과 세바스찬,연애의 온도,간기남"
20162081,스토리업,,기타,박우찬,
20155529,호두앤유 엔터테인먼트(주),HODU&U Entertainment Co. Ltd,제작사,"이정은, 최존호",굿바이 싱글
20123563,에이치프로덕션,h PRODUCTION,제작사,배세웅,
20157188,(주)큰물고기미디어,BIGFISHMEDIA,"제작사,배급사",김선영,한창나이 선녀님
20155308,(주)큰손엔터테인먼트,Big Hand Entertainment,제작사,손병옥,"한강블루스,감출 수 없는 본능-몰카,남편만 몰라요 (무삭제),남편만 몰라요"
20142768,해원영화사,,제작사,김오식,
20162062,CGV 통영,,상영업,정찬국,
20161361,영화사 연필,Pencil Pictures,,,"장기자랑,할머니의 먼 집"
20158294,마술나라,,제작사,이정문,
20162021,(주)루스아트,,"배급사,수입사",이주연,"성스러운 스즈네 : 에볼루션,성스러운 스즈네 : 제네시스"
20162001,후즈닷컴,,,,나의 살던 고향은
20062413,한국게이인권운동단체 친구사이,,제작사,,"위켄즈,두 번의 결혼식과 한 번의 장례식,종로의 기적,친구사이?"
20160481,엘씨오픽쳐스,LCO Pictures,제작사,,트릭
20155312,(주)수현재엔터테인먼트,,제작사,구본관,나홀로 휴가
20101554,민영화사,Min Film,제작사,박곡지,"탄생,두 번째 스물,경의선"
20141908,메가폰,Megaphone,제작사,유순미,중2라도 괜찮아
20101556,(주)바다엔터테인먼트,Bada Entertainment,제작사,김정중,"유타 가는 길,허스"
20154431,비에스필름,,제작사,백종식,
20063204,(주)제이엠네트웍스코리아,,제작사,우남규,
20123636,더필름,THE FILM,제작사,강대희,로사 
20141408,수피아(주),,제작사,장길수,
20161921,지역영상문화협동조합,,"제작사,배급사,상영업",구재준,
20161901,제로나인,Zero Nine,제작사,권경현,
20161542,우키픽쳐스,Wooky Pictures,"제작사,배급사,수입사,상영업",정욱,
20062050,(주)재산커뮤니케이션즈,,제작사,이재환,
20061964,(주)에스에이치엔터테인먼트그룹,,제작사,최진호,"서스페리아,신강시선생,손오공: 색즉시공,한 번 더 해피엔딩"
20063153,파인스토리,"FINESTORY Co.,Ltd.",제작사,이창원,"메멘토모리,컴, 투게더,작은 형"
20100848,야간비행,,"제작사,배급사",박준범,"눈이라도 내렸으면,디렉터스 컷,도다리 - 리덕스"
20157148,(주)케이프로덕션,,제작사,김관,"괴물들,퇴마: 무녀굴"
20161821,휴메니테라픽쳐스(주),humaniterra pictures,제작사,김성택,대결
20169330,리얼문화산업전문 유한회사,,제작사,이사랑,
20161761,예우,,기타,저우재,
20161741,영화사 아리,,제작사,박위석,
20161721,문화소통단체 숨,,상영업,차재근,
20161701,(주)컨텐츠82,,제작사,이윤진,
20157297,(유)내부자들 문화전문회사,,제작사,이동호,"내부자들: 디 오리지널,내부자들"
20062186,오진욱 ,OH Jin-uk ,제작사,,
20161661,판타스틱룸미디어,,"제작사,배급사",임채준,"누드모델,이파니의 시크릿 관음클럽"
20161641,"<무현, 두 도시 이야기> 제작위원회 ",,제작사,,"무현, 두 도시 이야기"
20155508,(주)에이원엔터테인먼트,,"제작사,배급사,수입사",민철환,"긴급구원 더레스큐,조제, 호랑이 그리고 물고기들,매지컬: 공주를 웃겨라,탐험왕 엘카노&마젤란: 위대한 첫 번째 항해,하이큐!! 또 다른 도전,스파이즈 ,맛있는 녀석들,데들리 스틸,하일슈타텐,서뱀프: 앨리스 인 더 가든,카르텔 2045,나미야 잡화점의 기적: 또 하나의 이야기,이름없는 새,나라타주,나미야 잡화점의 기적,하이큐!! 콘셉트의 싸움,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,하이큐!! 재능과 센스,기적: 그 날의 소비토,용의 치과의사,파워캐치 완다: 버그본의 지구 습격,4월은 너의 거짓말,이 세상의 한구석에,암살교실: 졸업편,변태 가면2: 잉여들의 역습,피그테일:피그테일과 거미소녀 그리고 레슬링,평일 오후 3시의 연인,막이 오른다,테라스 하우스 : 클로징 도어,하이큐!! 승자와 패자,하이큐!! 끝과 시작,슈퍼레이서 엔지,에덴 : 동물원 사수 대작전,암살교실,클로버,더 마더,하우스바운드,데블핸드,트와일라잇 사사라 사야,사과씨의 맛,빅터 영 페레즈,러브 펀치,뱅크레이디,호야와 토리: 드래곤 숲의 비밀,굿바이,피아노의 숲,시간을 달리는 소녀,아치와 씨팍,구름의 저편, 약속의 장소,원더풀 데이즈,아키라,루팡 3세: 칼리오스트로의 성,하이큐!! 땅 VS 하늘"
20100414,영화사 도로시(주),Film Dorothy,제작사,장소정,"버티고,비밀,미쓰GO,열여덟, 열아홉,기담"
20125635,(주)엘앤유인디컴미디어,,제작사,정재관,"바비,도시의 풍년,초대"
20161602,슈팅걸스 유한회사,,배급사,강태규,슈팅걸스
20161601,(주)유림미디어,,"제작사,배급사,수입사,상영업",김상욱,
20138955,(주)젤리피쉬월드,,제작사,김인숙,
20124595,(주)영화사바다,,제작사,김준영,발칙한 로맨스(가제)
20161581,크럽하와이,,"제작사,배급사",옥지원,
20158372,(주)영화사내일,,"제작사,배급사,수입사",서동필,"IS 탈출,남과 여: 여전히 찬란한,블랙 47"
20161523,(재)임실치즈테마파크,,상영업,심민,
20161522,넷플릭스서비시스코리아 유한회사,,"배급사,수입사",레지날드숀톰슨,"길복순,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,스마트폰을 떨어뜨렸을 뿐인데,극장판 바다 탐험대 옥토넛 : 해저동굴 대탈출	,돈 룩 업,언포기버블,파워 오브 도그,바다 탐험대 옥토넛 : 육지수호 대작전,더 하더 데이 폴,제8일의 밤,극장판 바다 탐험대 옥토넛 : 불의 고리 대폭발,미드나이트 스카이,더 프롬,맹크,극장판 바다 탐험대 옥토넛 : 대산호초 보호작전,사냥의 시간,콜,낙원의 밤,고질라: 결전기동증식도시,고질라: 행성포식자,옥자,레모니 스니켓의 위험한 대결"
20100364,(주)영화사아침,Achim Pictures Inc.,"제작사,배급사,수입사","조철현, 이정세","웨포나이즈드,라이엇,평양성,페스티발,구르믈 버서난 달처럼,불신지옥,더 트루스: 무언의 제보자,궁녀,즐거운 인생,혹스: 욕망의 법칙,라디오 스타,도마뱀"
20161543,(주)그룹티케이,,제작사,이에드워드원익,
20161541,(주)이현에프엔티,,제작사,차정혜,
20161521,(주)렛츠플레이원브이알,,"제작사,배급사,수입사,상영업",강일,
20142309,엠아이(주),,제작사,이정희,
20141769,아남네시스필름,Anamnesis Film,제작사,이창민,옥상 위에 버마
20111302,영화사 질주,,제작사,김진태,"운동회,대회전 "
20110156,진영사,,제작서비스-촬영,,
20110158,캠피아,,기타,,
20110150,거인무비텔,,제작서비스-촬영,,
20110124,(주)푸티지,,기타,한태정,
20110342,한국옵티칼,,제작서비스-촬영,,
20161481,주식회사 레드아이스,Redice Inc.,"제작사,배급사,수입사",한태일,"공포의 신생아실,데스 위시,데미갓 워즈,더 콜러,로스트: 직소 퍼즐,셔터,기묘한 이야기들: 더 포탈,루시퍼,디거즈:원혼의 부활,에일리언 프레데터,트랜스퍼런스,제5의 존재,기묘한 이야기들,기묘한 이야기들2,제니퍼 그래이슨 실종 사건,디 아이즈,엘리트,맨 프럼 어스2: 홀로신,시크릿 파트너스,E-19 바이러스,문트랩: 타겟 어스,성판17: 남자들의 17가지 성적 판타지 무삭제판 ,뉴저지 사이코킬러,프로젝트 메자 ,성판17: 남자들의 17가지 성적 판타지,엔티티 블레이드,수어사이드 쇼,이 사랑도 전해질까요,피치포크 살인사건,에일리언 침공,인시디어스: 더 하우스,지뢰,파란문 너머의 환상세계,악마의 속삭임,마린: 배틀 엔젤,호러 무비 나이트,레이크피어2: 더 스웜프,666 사탄의 아들,알.이.씨 오큐판트,라이트하우스 키퍼,앨리스: 어둠의 거울,제네시스 : 새로운 시대의 서막,랜드 오브 스마일,타이거 레이드,지티에이,엘에이 문라이트,퀸 크랩,더 바인딩,몬스터 아일랜드,겟 어웨이,시티 오브 데드,헬릭스,에스 파트너,아이엠 어 모델,신밧드: 제5의 항해,엔트의 숲,월터의 상상은 현실이 된다"
20101311,(주)케이앤엔터테인먼트,K&Entertainment,"제작사,배급사,수입사,제공",김용석,"용의자X,두 미 러브,쥴리의 육지 대모험,두 미 러브,라르고 윈치 2,다크니스,디디 할리우드,어썰트,저스트 비트윈 어스,레지던트,웨이 백,두 여자,가슴 배구단,밴디지,존 레논 비긴즈-노웨어 보이,그 남자가 아내에게,일렉트릭 미스트,사일런트 웨딩,썸머 워즈,주온-원혼의 부활,라스트프로포즈,더 라인,키롯,디 아더 맨,서베일런스,미녀들의 전쟁,허트 로커,춤추는 꿈틀이 밴드,나는 비와 함께 간다,해피 플라이트,셔틀,매직 아워,스마트 피플,연의 황후,블랙 아이스,멜로디의 미소,매드 디텍티브,나이트 버스,매뉴얼 오브 러브,사랑의 유형지,미...마이셀프,사쿠란,리턴,패밀리가 간다,호기심이 고양이를 죽인다,사령(死靈) - 리케의 저주,원탁의 천사,신데렐라,공필두,방과후 옥상"
20161442,(주)씨네희망,,제작사,박정숙,
20157391,오퍼스아이엔티(주),,"제작사,배급사,수입사",이태헌,
20161421,(주)소콘,,제작사,"이상용, 김영란",
20157189,(주)지이프로덕션,,제작사,김성은,찬실이는 복도 많지
20169909,(주)유니펀,,제작사,양해익,
20126455,(주)모그커뮤니케이션즈,,"제작사,배급사,수입사",박종진,"웨이스트 랜드,사랑의 가위바위보,마녀 김광자,청출어람"
20161321,파파나,PAPANA,"배급사,수입사",조예지,"길거리 쌈녀의 섹스 트레이닝,섹시비서의 은밀한 임무,육식녀 초식남 강간사건,치명적 몸부림"
20103412,(주)MBC,MBC,제작사,,"간호중,다시, 벚꽃,달빛궁궐,다이노X 탐험대,곤충왕국 3D,안녕?! 오케스트라,황제펭귄 펭이와 솜이,술에 대하여 - 극장판,아프리카의 눈물,아마존의 눈물,행복한 울릉인"
20139537,(주)한이야기,,제작사,정원석,"그랜드파더,현기증"
20161301,(주)아이언 스튜디오,,"제작사,배급사",배효민,슈팅걸스
20161281,태산글로벌에이전시,,기타,최진혁,
20101126,라라픽처스,LaLa Pictures,제작사,,"사회인,라라 선샤인"
20161241,컴퍼니에이이엔티(주),,제작사,이형훈,"비정규직 특수요원,대결"
20154508,(주)마루치아라치,,제작사,김학규,
20161166,오마주픽쳐스,,"제작사,배급사",이상옥,
20161181,(주)낭만극장,,상영업,김종준,
20161163,레인보우 시네마,,제작사,이상구,
20169948,(주)한사리미디어,,제작사,김문실,2017복상사
20142749,(주)에이모션랩,,제작사,"류혜영, 이윤걸",
20160301,(주)솔픽쳐스,,"제작사,배급사","김솔, 장원석",
20061787,(주)모션피아,Motionpia Inc.,"제작사,배급사,수입사",박종호,"웃는 남자,엘르,라르고 윈치"
20160581,(주)넥스트무브,,"제작사,배급사",정호영,
20061840,시네마 픽쳐스,cinemapictures,"제작사,상영업",구명철,"잔혹한 살인,갈잎의 노래"
20138058,(주)필름에이지,,제작사,윤수안,
20161141,(주)유명씨앤디,yumyeng c&d,상영업,황영미,
20161081,영화사 숨비,,제작사,,"불숨,물숨"
20161061,봄저너머 미디어,,제작사,,왕초와 용가리
20141968,(주)아이코닉스,ICONIX,제작사,최종일,"극장판 프랭키와 친구들: 생명의 나무,극장판 꼬마버스 타요의 에이스 구출작전"
20110274,(사)한국애니메이션제작자협회,Korea Animation Producers Association,영화기관/단체-애니,김영두,
20100561,"딴생각, 친구사이",Chingusai,제작사,홍성작,동백꽃
20169332,프로덕션 리버럴그로브,,제작사,이서호,
20110499,(주)스타이스트디지탈랩,Stareast Digital Lab,"제작사,제작서비스-현상,제작서비스-후반작업(VFX)",김아란,"가비,러브픽션,하울링,부러진 화살,원더풀 라디오,퍼펙트 게임,의뢰인,블라인드,고지전,모비딕,그대를 사랑합니다,조선명탐정 : 각시투구꽃의 비밀,황해"
20161043,씨앤더블유원(주),,제작사,유지윤,
20161042,콩미디어,,제작사,이강민,"에스워치,러브 슬레이트"
20161021,(주)영화사가을,,제작사,김진형,"스와핑 : 나쁜처제,스와핑 : 나쁜처제 무삭제,쓰리썸 ： 내 아내의 친구,쓰리썸 ： 내 아내의 친구 무삭제,쓰리썸 : 여비서와 아내 무삭제,몸빵녀 무삭제,2대1 변태 단골손님,흑형 : 특별한 영어 수업 무삭제,엄마친구 8 무삭제,2대1 여친 팔아먹기 무삭제,스와핑 : 2대1,맛 : 여자 알바생들 무삭제,2대1 섹스 배달부 무삭제,미용실 : 특별한 서비스 6,여교사 : 나의 몽정시대,2대1 남녀동창,매력적인 장모님 2 무삭제,2대1 돈 많은 남자 후리기,내 학생의 엄마 6 무삭제,옆집 흑형 : 사랑의 몽둥이 무삭제,이대일 : 그녀들의 희망사항,40대 미씨의 성생활 무삭제,2대 1 첫경험 무삭제,여직원들 : 점심대신 떡,입양딸 : 여자가 되다 ,오피스텔 여대생들 무삭제,하숙집 : 밥보다 섹스 맛집 무삭제,수리기사 : 여자도 고쳐요,하숙집 : 굶주린 늑대들 2 무삭제,흑형의 맛 : 울부짖는 여자들 무삭제,노래방 : 화끈한 여자들 3 무삭제,내 친구의 아내 2022,시아버지가 내 안에 들어온 날 무삭제,남자의 로망 : 2대1,흑형의 매운 맛 무삭제,매력적인 큰 엄마 무삭제,미용실 유부녀들 무삭제,스와핑 : 엄마와 딸,학점 잘 주는 여교수 무삭제,노래방 유부녀들 무삭제,중고마켓 : 쎅파 구하기,친구부부와 2대2,7일간의 스와핑,흑형 : 특별한 영어 수업,계부에 빠진 딸,2대1 출장녀,엄마친구 2022 무삭제,마누라 바꿔먹기,사위 사랑은 장모 3,하숙집 : 그녀들의 신음소리 3,비밀 : 친구와 쓰리썸,몸빵녀,흑형에 빠진 여자들,2대2 할래?,여자 배달부,쓰리썸 : 여비서와 아내,흑형의 매운 맛,엄마친구 8,맛 : 여자 알바생들,내 학생의 엄마 6,2대1 섹스 배달부,2대1 여친 팔아먹기,매력적인 장모님 2,옆집 흑형 : 사랑의 몽둥이,2대 1 첫경험,하숙집 : 굶주린 늑대들 2,오피스텔 여대생들,40대 미씨의 성생활,하숙집 : 밥보다 섹스 맛집,흑형의 맛 : 울부짖는 여자들,노래방 유부녀들,시아버지가 내 안에 들어온 날,매력적인 큰 엄마,노래방 : 화끈한 여자들 3,학점 잘 주는 여교수,엄마친구 2022,미용실 유부녀들,2대1 : 남자는 돈 여자는 얼굴,2대1 : 남자는 돈 여자는 얼굴 무삭제,2대1 나눠먹기,2대1 나눠먹기 무삭제,2대1 남녀동창 무삭제,2대1 돈 많은 남자 후리기 무삭제,2대1 돌려먹기,2대1 돌려먹기 무삭제,2대1 변태 단골손님 무삭제,2대1 출장녀 무삭제,2대2 할래? 무삭제,7일간의 스와핑 무삭제,계부에 빠진 딸 무삭제,남자의 로망 : 2대1 무삭제,내 친구의 아내 2022 무삭제,마누라 바꿔먹기 무삭제,먹고 싶은 친구아내,먹고 싶은 친구아내 무삭제,미용실 : 특별한 서비스 6 무삭제,비밀 : 나쁜 관계,비밀 : 나쁜 관계 무삭제,비밀 : 친구와 쓰리썸 무삭제,사위 사랑은 장모 3 무삭제,수리기사 : 여자도 고쳐요 무삭제,스와핑 : 2대1 무삭제,스와핑 : 엄마와 딸 무삭제,쓰리썸 : 남자 따먹기,쓰리썸 : 남자 따먹기 무삭제,여교사 : 나의 몽정시대 무삭제,여자 배달부 무삭제,여직원들 : 점심대신 떡 무삭제,이대일 : 그녀들의 희망사항 무삭제,입양딸 : 여자가 되다 무삭제 ,중고마켓 : 쎅파 구하기 무삭제 ,친구부부와 2대2 무삭제,하숙집 : 그녀들의 신음소리 3 무삭제...총 832편"
20138657,(주)파인컴퍼니,,제작사,이동환,"로봇, 소리,미쓰 와이프,제보자"
20062945,(주)이모콘,,"제작사,배급사,수입사",정주형,"카이지,내 첫사랑을 너에게 바친다,거기엔 래퍼가 없다"
20169328,(주)로얄코스모,,"제작사,배급사,수입사",김문수,
20061214,수눌음 아트영상,,"배급사,상영업",김영율,
20062881,베어스필름,,제작사,조윤진,
20063099,(주)케이알씨지,KRCG,"제작사,배급사,수입사",최광건,"은밀하고 쇼킹한 경험,위험한 파트너- 가정부,아내의 친구를 탐하지 말라,처제의 숨결,끝내주는 찰떡궁합,그녀의 비밀스런 Y존,끝내주는 누나친구,누나를 위해 복종하라,밀실,수상한 동거,어쩌다 동거,여동생 친구 길들이기,직설적인 과외누나,고급창녀2,어린 하녀의 목적,하숙집 처녀의 휴지통,어린여동생의 떡선물,맛있는 섹스- 심야의 정사, 두 번째 엄마2: 엄마의 손님,사랑방 손님,위험한 관계 : 교수와 여대생,고급창녀 무삭제판,귀신 신나라- 전설의 고향,그녀의 골때리는 새엄마,달콤 살벌한 관음,덫: 상간녀,소녀색경- 환생,씨받이 그녀들의 전쟁,애인 그리고 구멍동생,야설,여배우 노출 오디션 삼순위,옆집여자와의 떡정,대가리3-일진후배들,음란전쟁,해피엔딩,위험한 처제,위험한 덫,그들의 씨받이,누구나 비밀은 있다- 간호일기,매춘: 은밀한 제안들,고급창녀,두 번째 엄마-불륜정사,천년여우 구미호,밀애- 섹스가 좋아,완벽한 스와핑2,하녀엄마 : 끝없는 정사,완벽한 스와핑,춘사월의 정사,여대생 누드모델,섹스가 좋은 그 여자,언니는 섹스티쳐,맛있는 과외누나2,위험한 정사-덫,하녀엄마,여관발이,옆방에 일본여자가 싼다,맛있는 섹스 그리고 언니들,싸와디캅 원정섹스2,싸와디캅 원정섹스,방콕 어린형수,그녀와의 스와핑,불륜의 노예로 살다,예쁜 며느리,며느리의 깊은 정사,며느리의 뜨거운 봉사, 맛있는 과외누나,스토커,일진 나쁜녀석들,정사시대: 손님과 새어머니,주말농장의 불륜정사,춘사월의 첩,대가리,대가리2-학교무림,조선 스캔들,그녀의 비밀정원,누드모델의 목적,환각섹스,스폰서 X,블라인드 파트너,새엄마의 목적,여동생의 사생활,새엄마 동생,잠 못 이루는 섹스2 무삭제판,과외 누나,옆집 누나의 성물,정사 그녀의 언니,탈출,최음섹스,아내의 친구,어린 아가씨,음란야도,젊은엄마 그리고 섹스,어우동과 춘향뎐,어린 엄마의 비밀,누나의 속사정,뺑덕어멈,바디 브로큰,체크 메이트 캅,내 이웃과의 섹스라이프,데스티네이션 콘트롤,터미네이터 솔저,아내의 외도 무삭제판,옆집 누나 무삭제판,엄마와 딸,인크레더블 손오공,방세옥-천하대전,독고다이,6솔져스,크로우 라이징,다이노소어 월드,이웃집 형수-무삭제,무서운 이야기 : 오두막의 악마,어린동생-무삭제,엄마 친구의 떡 선물-무삭제판,쿵푸 워리어,그녀의 하드코어-무삭제판,몬스터 가디언즈,무법자-난공불락 대열차,파라노말 기생충,타임 트랩 킬러,맛섹 은밀한 경험 - 무삭제판,젊은 누나-무삭제판,중독: 관음증-무삭제판,어린 새엄마-감독판,툼 인베이더,친구엄마 그리고 정사-무삭제판,아틀란틱 림 라이징,조선음란기방 옥미향 명기열전,하숙집 여주인의 목적-무삭제판,국가 성생활 관리위원회-무삭제판,세 번째 엄마 무삭제판,마지막 정사: 여럿이 다같이-감독판,선녀는 몸으로 운다-무삭제판,스와핑 민박집- 무삭제판,새 어린 엄마 - 무삭제판,두번째 엄마2-무삭제판,새 엄마의 선물 떡 - 무삭제판,새로운 엄마친구-무삭제판,김본좌의 야동남녀- 무삭제판,야한 정사의 맛 - 무삭제판,어린 새엄마-무삭제판...총 752편"
20169814,(주)키 링,,제작사,김봉호,
